"customerID","gender","Partner","Dependents","tenure","PhoneService","PaperlessBilling","MonthlyCharges","TotalCharges","NEW_AVG_Charges","NEW_Increase","NEW_AVG_Service_Fee","Churn"
"7056-IMHCC","1","1","0","53","1","1","101.9","5549.4","102.76666666667","1.0085050703304","20.38","1"
"4854-SSLTN","1","1","1","2","1","0","59.5","130.5","43.5","0.73109243697479","11.9","0"
"5294-DMSFH","0","1","1","29","1","1","87.8","2621.75","87.391666666667","0.99534927866363","21.95","0"
"4837-PZTIC","0","0","0","47","0","0","41.9","1875.25","39.067708333333","0.93240354017502","10.475","0"
"1625-JAIIY","0","1","1","68","1","1","83","5685.8","82.402898550725","0.99280600663524","27.666666666667","1"
"0603-OLQDC","1","0","1","12","1","1","69.85","837.5","64.423076923077","0.92230604041628","13.97","0"
"3272-VUHPV","0","1","1","8","1","0","56.3","401.5","44.611111111111","0.79238208012631","14.075","0"
"4176-FXYBO","1","1","0","54","1","0","109.55","6118.95","111.25363636364","1.015551221941","15.65","0"
"1063-DHQJF","1","1","1","69","1","1","92.15","6480.9","92.584285714286","1.0047128129602","18.43","0"
"8663-UPDGF","0","0","0","26","1","1","69.5","1800.05","66.668518518519","0.95925925925926","13.9","0"
"6719-FGEDO","0","1","0","72","1","1","97","7104.2","97.317808219178","1.0032763733936","16.166666666667","0"
"1837-YQUCE","0","0","0","70","0","1","58.35","4214.25","59.355633802817","1.0172345124733","9.725","0"
"2947-DOMLJ","1","0","1","1","1","0","50.6","50.6","25.3","0.5","16.866666666667","1"
"4112-LUEIZ","1","0","0","10","1","1","89.5","863.1","78.463636363636","0.87668867445404","22.375","1"
"0369-ZGOVK","0","1","1","28","1","1","70.4","1992.2","68.696551724138","0.97580329153605","35.2","0"
"4510-HIMLV","1","0","0","1","1","1","69.8","69.8","34.9","0.5","34.9","1"
"9919-KNPOO","0","1","0","21","1","1","94.3","1948.35","88.561363636364","0.93914489540152","23.575","0"
"8749-JMNKX","1","1","0","51","1","1","93.8","4750.95","91.364423076923","0.97403436116123","18.76","1"
"7872-BAAZR","0","1","1","53","1","0","19.55","1007.9","18.664814814815","0.95472198541252","9.775","0"
"9391-LMANN","1","0","1","53","1","0","95.95","5036.9","93.275925925926","0.97213054638797","15.991666666667","0"
"2430-USGXP","1","1","0","24","1","1","101.05","2391.8","95.672","0.94677882236517","20.21","1"
"8174-TBVCF","0","1","0","70","1","1","94.8","6859.05","96.606338028169","1.0190541986094","11.85","0"
"1698-XFZCI","1","0","0","61","1","1","107.75","6521.9","105.19193548387","0.97625926203128","15.392857142857","0"
"1877-HKBQX","0","0","0","11","1","1","54.6","617.85","51.4875","0.94299450549451","13.65","0"
"4450-DLLMH","1","0","0","2","1","1","71.3","157.75","52.583333333333","0.73749415614773","35.65","0"
"0428-AXXLJ","1","0","0","25","1","1","19.5","516.3","19.857692307692","1.0183431952663","9.75","0"
"2746-DIJLO","0","0","0","41","1","1","56.3","2364","56.285714285714","0.9997462572951","18.766666666667","0"
"5955-ERIHD","1","1","0","18","1","1","94.7","1687.95","88.839473684211","0.93811482243095","23.675","1"
"0917-EZOLA","1","1","0","72","1","1","104.15","7689.95","105.34178082192","1.0114429267587","17.358333333333","1"
"3508-VLHCZ","0","1","1","71","1","1","90.55","6239.05","86.653472222222","0.95696821890914","11.31875","0"
"4086-ATNFV","0","1","1","34","1","1","60.8","2042.05","58.344285714286","0.95960996240602","12.16","0"
"0468-YRPXN","1","0","0","29","1","1","98.8","2807.1","93.57","0.94706477732794","16.466666666667","0"
"5996-NRVXR","1","1","0","40","1","1","98.15","4116.8","100.40975609756","1.023023495645","14.021428571429","0"
"3739-YBWAB","1","1","0","36","0","0","35.35","1317.95","35.62027027027","1.0076455522","11.783333333333","0"
"7047-FWEYA","0","1","0","46","1","1","103.15","4594.65","97.758510638298","0.94773156217448","17.191666666667","0"
"2000-MPKCA","0","0","0","58","1","1","107.75","6332.75","107.33474576271","0.99614613236856","15.392857142857","0"
"9762-YAQAA","1","0","0","39","1","0","81.4","3213.75","80.34375","0.98702395577396","27.133333333333","0"
"5949-EBSQK","1","1","1","4","1","0","61.45","229.55","45.91","0.74711147274207","15.3625","1"
"5473-KHBPS","0","1","1","52","1","1","95.7","4976.15","93.889622641509","0.98108278622267","19.14","0"
"0100-DUVFC","1","1","0","70","1","1","104.8","7308.95","102.94295774648","0.98228013116869","17.466666666667","0"
"5397-TUPSH","1","1","0","65","1","1","70.95","4555.2","69.018181818182","0.9727721186495","35.475","0"
"8950-MTZNV","1","0","0","1","1","1","44.95","44.95","22.475","0.5","22.475","0"
"0326-VDYXE","0","1","0","70","1","1","97.65","6982.5","98.345070422535","1.0071179766773","19.53","0"
"6773-LQTVT","0","1","1","29","0","1","35.65","1025.15","34.171666666667","0.95853202431043","11.883333333333","0"
"7274-RTAPZ","1","0","0","1","1","1","90.55","90.55","45.275","0.5","22.6375","1"
"0436-TWFFZ","0","0","0","67","1","1","85.25","5714.2","84.032352941176","0.98571675004313","12.178571428571","0"
"8566-YPRGL","0","0","0","1","1","1","19.5","19.5","9.75","0.5","9.75","0"
"0311-UNPFF","0","0","0","26","1","1","88.8","2274.35","84.235185185185","0.94859442776109","22.2","1"
"6609-MXJHJ","0","1","1","30","1","1","25.1","789.55","25.46935483871","1.0147153322195","12.55","0"
"2669-OIDSD","0","1","0","48","1","1","100.05","4834","98.65306122449","0.98603759344817","16.675","0"
"8400-WZICQ","0","1","1","55","1","0","55.7","3131.8","55.925","1.004039497307","13.925","0"
"3834-XUIFC","1","0","0","7","1","1","85.2","602.55","75.31875","0.88402288732394","28.4","1"
"9576-SYUHJ","1","0","0","37","1","1","91.15","3369.25","88.664473684211","0.97273147212518","22.7875","0"
"0410-IPFTY","0","1","0","31","1","1","83.85","2674.15","83.5671875","0.99662716159809","20.9625","0"
"2831-EBWRN","1","0","0","4","1","1","45.9","199.75","39.95","0.87037037037037","22.95","0"
"9430-NKQLY","1","1","1","72","1","1","25.1","1790.8","24.531506849315","0.97735087049064","12.55","0"
"8414-MYSHR","1","0","0","5","1","1","91.4","449.75","74.958333333333","0.82011305616338","22.85","1"
"0247-SLUJI","1","1","1","1","1","0","19.7","19.7","9.85","0.5","9.85","0"
"9402-ORRAH","0","0","0","15","1","1","91.5","1400.3","87.51875","0.95648907103825","22.875","0"
"6483-OATDN","1","1","1","8","1","1","51.3","411.6","45.733333333333","0.89148797920728","17.1","0"
"1293-HHSHJ","0","0","0","35","1","0","21.1","741","20.583333333333","0.97551342812006","10.55","0"
"4840-ORQXB","0","0","0","56","1","0","104.75","5841.35","102.4798245614","0.97832768077712","17.458333333333","0"
"7599-FKVXZ","1","1","0","42","1","1","106.15","4512.7","104.94651162791","0.98866237991434","17.691666666667","1"
"3982-DQLUS","1","1","1","65","1","1","85.75","5688.45","86.188636363636","1.0051152928704","21.4375","0"
"8610-ZIKJJ","0","1","1","2","1","0","20.3","31.9","10.633333333333","0.52380952380952","10.15","0"
"3756-VNWDH","1","1","0","65","1","1","100.75","6674.65","101.13106060606","1.0037822392661","20.15","0"
"7801-KICAO","0","0","0","18","1","1","74.15","1345.75","70.828947368421","0.95521169748376","37.075","0"
"7673-LPRNY","0","0","0","23","1","1","78.55","1843.05","76.79375","0.97764162953533","13.091666666667","0"
"8229-TNIQA","0","0","0","4","1","1","45.3","196.95","39.39","0.86953642384106","22.65","1"
"6060-QBMGV","1","1","0","70","1","0","19.85","1433.8","20.194366197183","1.0173484230319","9.925","0"
"7339-POGZN","0","0","0","4","1","0","50.7","214.55","42.91","0.84635108481262","25.35","0"
"2828-SLQPF","1","0","0","19","1","1","45","865.85","43.2925","0.96205555555556","22.5","0"
"4465-VDKIQ","0","0","0","18","1","0","77.8","1358.6","71.505263157895","0.91909078609119","19.45","0"
"2921-XWDJH","0","1","0","38","1","1","83.45","3147.15","80.696153846154","0.96700004608932","20.8625","0"
"6221-AVQYL","1","0","0","2","1","1","73.25","131.05","43.683333333333","0.59635949943117","36.625","1"
"2558-BUOZZ","1","0","0","47","1","0","94.8","4535.85","94.496875","0.99680247890295","18.96","0"
"9257-AZMTZ","0","1","1","52","1","0","20.1","1078.75","20.353773584906","1.0126255514878","10.05","0"
"0003-MKNFE","1","0","0","9","1","0","59.9","542.4","54.24","0.90550918196995","19.966666666667","0"
"0975-UYDTX","0","1","0","26","1","1","90.1","2312.55","85.65","0.95061043285239","11.2625","0"
"7743-EXURX","1","1","1","8","1","1","51.05","415.05","46.116666666667","0.90336271629122","17.016666666667","1"
"4682-BLBUC","1","1","0","44","1","1","70.95","3250.45","72.232222222222","1.0180721948164","11.825","0"
"0975-VOOVL","0","0","0","3","0","0","29.2","98.5","24.625","0.84332191780822","14.6","0"
"5968-VXZLG","1","0","0","2","1","1","46.6","87.9","29.3","0.62875536480687","23.3","0"
"5569-KGJHX","0","1","1","9","1","1","85.35","754.65","75.465","0.88418277680141","28.45","1"
"4988-IQIGL","1","0","0","1","1","1","75.35","75.35","37.675","0.5","37.675","1"
"5201-FRKKS","1","0","0","25","1","0","74.3","1952.25","75.086538461538","1.0105859819857","24.766666666667","0"
"9799-CAYJJ","0","1","0","2","1","1","69.3","153.8","51.266666666667","0.73977873977874","34.65","0"
"7730-IUTDZ","1","0","0","43","1","1","75.2","3198.6","72.695454545455","0.96669487427466","25.066666666667","1"
"0426-TIRNE","0","0","0","1","1","0","20.9","20.9","10.45","0.5","10.45","1"
"5443-SCMKX","0","1","0","58","1","1","94.3","5610.15","95.087288135593","1.0083487607168","18.86","0"
"8295-KMENE","0","1","1","59","1","1","76.45","4519.5","75.325","0.98528449967299","12.741666666667","0"
"6738-ISCBM","1","0","0","44","0","1","54","2440.25","54.227777777778","1.0042181069959","10.8","0"
"9821-BESNZ","1","0","0","66","1","1","104.25","6860.6","102.39701492537","0.98222556283332","17.375","0"
"3678-MNGZX","1","1","1","68","1","0","19.95","1377.7","19.966666666667","1.0008354218881","9.975","0"
"1335-NTIUC","1","0","0","9","0","1","24.95","190.25","19.025","0.7625250501002","24.95","0"
"2916-BQZLN","1","0","0","19","1","1","84.75","1651.95","82.5975","0.9746017699115","21.1875","0"
"4558-CGYCZ","1","0","0","4","1","0","19.75","78.3","15.66","0.79291139240506","9.875","0"
"2368-GAKKQ","0","0","0","70","1","1","113.65","7939.25","111.82042253521","0.98390165011185","14.20625","0"
"8710-YGLWG","1","0","0","1","1","1","44.9","44.9","22.45","0.5","22.45","0"
"3199-XGZCY","0","0","0","8","1","1","75.25","576.7","64.077777777778","0.8515319306017","37.625","0"
"3785-KTYSH","1","0","0","53","1","0","24.6","1279","23.685185185185","0.96281240590184","12.3","0"
"6814-ZPWFQ","1","0","0","51","1","0","25","1260.7","24.244230769231","0.96976923076923","12.5","0"
"4063-EIKNQ","1","1","1","11","1","0","20.95","267.35","22.279166666667","1.0634447096261","10.475","0"
"6993-YCOBK","1","1","1","60","1","1","110.6","6586.85","107.98114754098","0.97632140633801","15.8","0"
"5206-HPJKM","1","0","0","17","1","1","55.5","934.15","51.897222222222","0.93508508508509","13.875","0"
"7587-RZNME","1","0","0","3","1","1","43.3","123.65","30.9125","0.71391454965358","21.65","1"
"0748-RDGGM","1","1","0","70","1","1","109.5","7534.65","106.12183098592","0.96914914142389","13.6875","1"
"8393-JMVMB","1","0","0","1","1","0","19.45","19.45","9.725","0.5","9.725","0"
"5019-GQVCR","1","0","0","43","1","1","84.85","3645.6","82.854545454545","0.97648256281138","28.283333333333","0"
"6036-TTFYU","0","1","0","16","1","0","19.6","314.45","18.497058823529","0.9437274909964","9.8","0"
"2550-AEVRU","0","1","1","57","1","0","53.45","3053","52.637931034483","0.98480694171156","13.3625","0"
"0969-RGKCU","1","1","1","37","1","0","19.8","677.05","17.817105263158","0.89985380116959","9.9","0"
"0378-CJKPV","0","1","0","72","1","0","112.1","7965.95","109.12260273973","0.97343981034546","14.0125","0"
"4706-AXVKM","0","0","0","11","1","1","84.8","906.85","75.570833333333","0.89116548742138","28.266666666667","1"
"5889-JTMUL","0","1","0","50","1","1","95.05","4888.7","95.856862745098","1.0084888242514","19.01","1"
"9026-RNUJS","1","0","0","5","1","0","50.35","237.25","39.541666666667","0.78533598146309","16.783333333333","1"
"3746-EUBYR","1","1","0","1","1","1","74.6","74.6","37.3","0.5","37.3","1"
"2332-EFBJY","1","0","0","16","1","1","19.7","342.4","20.141176470588","1.0223947446999","9.85","1"
"2880-FPNAE","1","1","0","2","1","1","74.2","140.1","46.7","0.62938005390836","24.733333333333","0"
"1703-MGIAB","0","0","0","17","1","1","69","1108","61.555555555556","0.89210950080515","13.8","0"
"4311-QTTAI","0","0","0","16","1","0","19.35","295.55","17.385294117647","0.8984648122815","9.675","0"
"9474-PHLYD","0","0","0","15","1","1","59.45","892.65","55.790625","0.93844617325484","14.8625","1"
"4318-RAJVY","0","0","0","10","1","1","19.8","198.25","18.022727272727","0.91023875114784","9.9","0"
"2165-VOEGB","0","0","1","46","1","1","105.2","4822.85","102.61382978723","0.9754166329585","15.028571428571","1"
"3612-YUNGG","1","1","1","64","1","1","109.2","6741.15","103.71","0.94972527472527","15.6","0"
"2254-DLXRI","0","0","0","1","1","1","79.15","79.15","39.575","0.5","26.383333333333","0"
"5062-CJJKH","1","1","1","25","1","0","53.65","1355.45","52.132692307692","0.97171840275289","13.4125","0"
"9028-LIHRP","1","1","1","71","1","0","100.2","7209","100.125","0.99925149700599","14.314285714286","0"
"2219-MVUSO","1","0","0","8","1","1","45.15","438.4","48.711111111111","1.0788728928264","22.575","1"
"1053-MXTTK","0","1","1","72","1","1","108.65","7726.35","105.8404109589","0.97414092000832","13.58125","0"
"1530-ZTDOZ","0","1","0","49","0","0","40.65","2070.75","41.415","1.0188191881919","13.55","0"
"1301-LOPVR","1","1","1","29","0","1","55.35","1636.95","54.565","0.98581752484192","9.225","0"
"0853-TWRVK","1","1","0","72","1","0","105.6","7581.5","103.85616438356","0.98348640514736","15.085714285714","0"
"8914-RBTSB","1","1","0","31","1","0","93.8","3019.5","94.359375","1.0059634861407","18.76","1"
"6212-ATMLK","0","0","0","50","1","1","95.7","4729.75","92.740196078431","0.96907205933575","23.925","0"
"8200-LGKSR","1","1","0","71","1","0","83.2","6126.1","85.084722222222","1.0226529113248","11.885714285714","0"
"1568-BEKZM","1","1","0","70","1","0","90.05","6333.4","89.202816901408","0.99059208108172","11.25625","0"
"0670-ANMUU","1","0","0","71","1","0","97.65","6687.85","92.886805555556","0.95122176708198","19.53","0"
"6897-RWMUB","1","1","1","61","1","1","68.05","4158.25","67.068548387097","0.98557749283022","11.341666666667","0"
"0963-ZBDRN","1","0","0","32","1","1","96.2","3183.4","96.466666666667","1.002772002772","19.24","1"
"7594-RQHXR","0","0","1","1","1","1","79.6","79.6","39.8","0.5","26.533333333333","1"
"6999-CHVCF","1","0","0","68","1","1","102.1","7149.35","103.61376811594","1.0148263282658","17.016666666667","0"
"6134-KWTBV","1","0","0","62","1","0","23.4","1429.65","22.692857142857","0.96978021978022","11.7","0"
"1077-HUUJM","0","0","1","7","1","1","71.05","472.65","59.08125","0.83154468684025","35.525","0"
"6331-EWIEB","1","0","0","20","1","1","85.25","1734.5","82.595238095238","0.96885909789136","28.416666666667","1"
"0895-LNKRC","1","1","1","6","1","0","19.45","113.5","16.214285714286","0.83363936834374","9.725","0"
"2045-BMBTJ","0","0","0","33","0","1","59.45","1884.65","55.430882352941","0.93239499332113","9.9083333333333","0"
"8417-GSODA","1","1","1","28","1","0","92.2","2568.15","88.556896551724","0.96048694741566","23.05","0"
"5171-EPLKN","1","0","0","27","1","0","19.85","470","16.785714285714","0.84562792371357","9.925","0"
"4452-QIIEB","1","0","0","7","1","0","43.9","278.4","34.8","0.79271070615034","21.95","0"
"5998-VVEJY","1","0","0","26","1","1","80.5","2088.8","77.362962962963","0.9610305958132","26.833333333333","1"
"1624-NALOJ","1","0","0","5","1","1","89.8","502.6","83.766666666667","0.93281365998515","22.45","1"
"6741-EGCBI","1","0","0","30","1","1","90.5","2595.85","83.737096774194","0.92527178756015","22.625","0"
"7820-ZYGNY","1","0","0","63","1","0","90.45","5825.5","91.0234375","1.0063398286346","22.6125","0"
"4317-VTEOA","1","0","0","1","1","1","50.75","50.75","25.375","0.5","16.916666666667","1"
"9677-AVKED","0","0","1","53","1","1","84.6","4449.75","82.402777777778","0.9740281061203","12.085714285714","0"
"1670-SVOWZ","0","1","1","14","1","1","89.65","1208.35","80.556666666667","0.89856850715746","17.93","1"
"2227-JRSJX","0","0","0","21","1","1","99.15","1956.4","88.927272727273","0.89689634621556","16.525","0"
"9847-HNVGP","1","0","0","17","1","0","19.95","310.6","17.255555555556","0.86494012809802","9.975","0"
"6696-YDAYZ","1","1","1","16","1","0","20.5","290.55","17.091176470588","0.83371592539455","10.25","0"
"8980-WQFWL","0","0","0","35","1","1","62.1","2096.1","58.225","0.93760064412238","15.525","0"
"1730-ZMAME","0","0","0","32","1","1","79.5","2665","80.757575757576","1.0158185629884","26.5","0"
"6506-EYCNH","0","1","1","28","1","1","19.55","543.8","18.751724137931","0.95916747508599","9.775","0"
"4634-JLRJT","0","0","0","1","1","1","20.35","20.35","10.175","0.5","10.175","0"
"9501-UKKNL","1","0","0","59","0","1","51.7","3005.8","50.096666666667","0.96898774983881","12.925","0"
"2560-QTSBS","0","1","1","72","1","1","23.3","1623.15","22.234931506849","0.95428890587336","11.65","0"
"7541-YLXCL","1","0","0","36","1","1","65.4","2498.4","67.524324324324","1.0324820233077","13.08","1"
"4795-WRNVT","0","0","0","40","1","0","65.1","2586","63.073170731707","0.96886590985726","13.02","0"
"6080-TCMYC","1","1","1","40","1","1","81.2","3292.3","80.3","0.98891625615764","27.066666666667","0"
"0260-ZDLGK","0","0","1","9","1","1","72.9","651.4","65.14","0.89355281207133","12.15","1"
"7860-UXCRM","1","1","1","63","1","0","74.5","4674.55","73.03984375","0.98040058724832","10.642857142857","0"
"6357-JJPQT","0","0","0","3","1","1","80.5","232.35","58.0875","0.72158385093168","26.833333333333","0"
"2292-XQWSV","1","1","1","40","0","0","60.3","2448.5","59.719512195122","0.99037333656919","10.05","0"
"9552-TGUZV","1","1","0","8","1","1","75","658.1","73.122222222222","0.97496296296296","25","0"
"5913-INRQV","1","1","0","34","1","0","90.15","3128.8","89.394285714286","0.99161714602646","18.03","0"
"8722-NGNBH","1","0","0","5","0","0","40","223.45","37.241666666667","0.93104166666667","10","1"
"6210-KBBPI","1","0","0","9","1","1","99.45","919.4","91.94","0.92448466566114","19.89","1"
"9643-YBLUR","1","1","0","9","1","1","69.05","653.95","65.395","0.94706734250543","13.81","0"
"8734-FNWVH","1","1","1","31","1","0","59.7","1825.5","57.046875","0.95555904522613","19.9","0"
"9447-YPTBX","0","1","0","50","1","1","19.85","943.1","18.492156862745","0.93159480416852","9.925","0"
"0133-BMFZO","0","0","0","2","1","1","86.25","181.65","60.55","0.70202898550725","17.25","1"
"6128-CZOMY","0","0","0","1","1","1","45.65","45.65","22.825","0.5","22.825","1"
"9540-JYROE","1","0","0","8","1","1","70.1","551.35","61.261111111111","0.87391028689174","35.05","1"
"9026-LHEVG","0","0","0","9","0","0","40.75","359.4","35.94","0.88196319018405","13.583333333333","0"
"2260-USTRB","0","0","0","2","1","1","70.2","115.95","38.65","0.5505698005698","35.1","1"
"3656-TKRVZ","0","0","0","3","1","0","55.35","165.2","41.3","0.74616079494128","13.8375","1"
"7011-CVEUC","1","1","0","25","1","1","95.7","2338.35","89.936538461538","0.93977574149988","19.14","0"
"6185-TASNN","1","0","0","1","1","0","46.3","46.3","23.15","0.5","23.15","0"
"7925-PNRGI","0","1","1","45","1","0","81.3","3541.1","76.980434782609","0.94686881651425","11.614285714286","0"
"8623-TMRBY","1","1","1","51","1","1","84.2","4146.05","79.731730769231","0.9469326694683","21.05","1"
"1552-CZCLL","0","1","1","55","1","0","20","1087.25","19.415178571429","0.97075892857143","10","0"
"3038-PQIUY","0","0","0","38","1","1","66.15","2522.4","64.676923076923","0.97773126344555","13.23","0"
"1501-SGHBW","1","0","0","2","1","0","45.85","81","27","0.58887677208288","22.925","1"
"9313-CDOGY","1","1","1","38","1","0","19.6","717.3","18.392307692308","0.9383830455259","9.8","0"
"8148-BPLZQ","1","0","0","34","1","1","49.8","1734.2","49.548571428571","0.99495123350545","16.6","0"
"2623-DRYAM","0","1","0","70","1","1","101.75","7069.3","99.567605633803","0.97855140672042","20.35","0"
"9987-LUTYD","0","0","0","13","1","0","55.15","742.9","53.064285714286","0.96218106462893","13.7875","0"
"3208-YPIOE","1","0","0","39","1","0","75.25","3017.65","75.44125","1.0025415282392","37.625","1"
"4488-KQFDT","0","0","0","61","1","1","103.95","6423","103.59677419355","0.9966019643439","17.325","0"
"2612-RANWT","0","0","0","12","1","1","100.15","1164.3","89.561538461538","0.8942739736549","20.03","1"
"5693-PIPCS","1","0","0","41","1","1","99.65","4220.35","100.48452380952","1.0083745490168","16.608333333333","0"
"0491-KAPQG","1","0","0","21","1","1","73.7","1558.7","70.85","0.96132971506106","36.85","0"
"1925-LFCZZ","1","0","0","55","0","1","50.05","2743.45","48.990178571429","0.97882474668189","12.5125","0"
"8039-EQPIM","1","1","0","69","0","0","60.25","4055.5","57.935714285714","0.96158861885003","10.041666666667","0"
"6900-PXRMS","1","1","1","26","1","0","105.75","2710.25","100.37962962963","0.94921635583574","17.625","1"
"8707-RMEZH","0","1","0","69","1","0","87.3","6055.55","86.507857142857","0.99092619865816","17.46","0"
"3346-BRMIS","0","1","0","18","0","1","48.35","810.7","42.668421052632","0.88249061122299","12.0875","1"
"3209-ZPKFI","1","1","1","47","1","0","54.25","2538.2","52.879166666667","0.9747311827957","18.083333333333","0"
"6479-VDGRK","0","1","1","72","1","0","85.3","6129.2","83.961643835616","0.98431000979621","10.6625","0"
"9373-WSLOY","1","1","0","33","0","1","50","1750.85","51.495588235294","1.0299117647059","10","0"
"2933-FILNV","0","1","1","2","0","1","24.4","36.55","12.183333333333","0.49931693989071","24.4","1"
"3569-JFODW","0","1","1","72","1","0","90.95","6652.45","91.129452054795","1.0019730847146","11.36875","0"
"9819-FBNSV","1","1","0","37","1","1","72.25","2575.45","67.775","0.93806228373702","36.125","0"
"9544-PYPSJ","0","1","1","62","1","1","96.1","6019.35","95.545238095238","0.99422724344681","19.22","0"
"1591-XWLGB","0","1","0","71","1","0","19.85","1379.6","19.161111111111","0.96529527008116","9.925","0"
"0396-UKGAI","1","0","1","23","1","1","55.3","1284.2","53.508333333333","0.96760096443641","13.825","0"
"3243-ZHOHY","0","0","0","16","1","0","20.1","296.15","17.420588235294","0.86669593210418","10.05","0"
"5186-EJEGL","1","0","0","9","1","1","69.5","653.25","65.325","0.93992805755396","11.583333333333","0"
"7527-QNRUS","1","1","1","17","1","1","25.15","412.6","22.922222222222","0.91142036668876","12.575","0"
"9986-BONCE","0","0","0","4","1","0","20.95","85.5","17.1","0.81622911694511","10.475","1"
"2722-JMONI","0","1","0","1","1","1","49.55","49.55","24.775","0.5","16.516666666667","1"
"2203-GHNWN","0","1","0","24","1","1","79.65","1928.7","77.148","0.96858757062147","26.55","0"
"3878-AVSOQ","0","0","0","1","1","1","71.25","71.25","35.625","0.5","35.625","0"
"3258-SYSWS","1","0","0","72","1","0","113.8","7845.8","107.47671232877","0.94443508197511","14.225","0"
"5296-PSYVW","0","1","0","72","1","0","24.55","1750.7","23.982191780822","0.97687135563429","12.275","0"
"6319-QSUSR","0","0","1","11","1","0","19.7","216.2","18.016666666667","0.91455160744501","9.85","0"
"4083-EUGRJ","1","0","0","9","1","0","20.25","178.5","17.85","0.88148148148148","10.125","1"
"7579-OOPEC","0","1","0","2","1","0","50.15","115.1","38.366666666667","0.7650382186773","16.716666666667","1"
"0512-FLFDW","0","1","0","60","1","1","100.5","6029","98.83606557377","0.98344343854498","20.1","0"
"1771-OADNZ","1","1","0","29","1","1","95.9","2745.2","91.506666666667","0.95418839068474","19.18","1"
"0487-CRLZF","0","0","0","49","1","1","74.45","3721.9","74.438","0.99983881799866","12.408333333333","0"
"2107-FBPTK","0","0","0","30","1","1","104.1","3121.1","100.68064516129","0.9671531715782","17.35","0"
"9451-WLYRI","0","1","0","53","1","0","19.05","990.45","18.341666666667","0.96281714785652","9.525","0"
"8219-VYBVI","1","0","1","39","1","0","25","1004.35","25.10875","1.00435","12.5","0"
"1991-VOPLL","0","0","0","9","1","0","19.05","157.65","15.765","0.82755905511811","9.525","0"
"9738-QLWTP","1","0","0","39","1","0","81.9","3219.75","80.49375","0.98282967032967","20.475","0"
"1016-DJTSV","1","0","0","8","1","1","69.7","572.85","63.65","0.91319942611191","34.85","0"
"9419-IPPBE","0","1","1","51","1","1","90.15","4554.85","87.593269230769","0.97163914842783","22.5375","0"
"0174-QRVVY","1","1","1","71","1","0","25.35","1847.55","25.660416666667","1.0122452333991","12.675","0"
"5699-BNCAS","1","0","0","71","1","1","24.65","1766.75","24.538194444444","0.99546427766509","12.325","0"
"2900-PHPLN","0","1","0","70","1","1","19.55","1462.05","20.592253521127","1.0533122005691","9.775","0"
"0612-RTZZA","0","0","0","1","0","0","25.25","25.25","12.625","0.5","25.25","1"
"8106-GWQOK","1","1","0","38","0","1","60","2193.2","56.235897435897","0.93726495726496","10","0"
"8751-EDEKA","0","1","0","28","1","0","89.9","2433.5","83.913793103448","0.93341260404281","17.98","0"
"6878-GGDWG","0","1","0","32","1","0","19.4","641.15","19.428787878788","1.0014839112777","9.7","0"
"4039-PIMHX","1","1","0","49","1","0","49.8","2398.4","47.968","0.96321285140562","16.6","0"
"8450-LUGUK","0","1","1","37","1","1","24.1","861.85","22.680263157895","0.94108975758899","12.05","0"
"3604-WLABM","0","0","0","10","1","0","54.25","583","53","0.97695852534562","13.5625","0"
"0795-GMVQO","1","1","0","67","1","0","109.9","7332.4","107.82941176471","0.98115934271798","15.7","0"
"2259-OUUSZ","1","0","0","7","0","1","35.5","249.55","31.19375","0.87869718309859","11.833333333333","0"
"1142-IHLOO","0","0","0","51","1","0","87.55","4475.9","86.075","0.98315248429469","21.8875","0"
"6410-LEFEN","0","0","0","9","1","0","45.15","416.45","41.645","0.92236987818383","22.575","1"
"4633-MKHYU","0","0","0","9","1","1","88.4","788.6","78.86","0.8920814479638","22.1","0"
"6257-RJOHI","1","0","0","4","1","1","50.8","202.3","40.46","0.79645669291339","16.933333333333","0"
"1545-JFUML","1","1","0","71","1","1","99","6994.6","97.147222222222","0.98128507295174","16.5","0"
"3194-ORPIK","0","1","1","50","1","1","84.4","4116.15","80.708823529412","0.9562656816281","28.133333333333","1"
"7826-VVKWT","0","1","1","24","1","1","96.55","2263.45","90.538","0.93773174520974","19.31","0"
"1353-GHZOS","1","1","0","22","1","1","59.75","1374.35","59.754347826087","1.0000727669638","14.9375","0"
"2587-EKXTS","1","0","0","44","1","1","111.5","4915.15","109.22555555556","0.97960139511709","15.928571428571","0"
"5442-BXVND","0","1","1","33","1","0","24.25","838.5","24.661764705882","1.0169799878714","12.125","0"
"8816-VXNZD","0","0","0","1","1","1","75.1","75.1","37.55","0.5","37.55","1"
"9378-FXTIZ","0","1","0","54","1","1","70.15","3715.65","67.557272727273","0.96304023845007","17.5375","1"
"1723-HKXJQ","1","0","0","42","1","1","101.75","4273.45","99.382558139535","0.97673275812811","20.35","1"
"7825-GKXMW","0","0","0","1","1","0","45.8","45.8","22.9","0.5","22.9","1"
"9753-OYLBX","0","0","0","1","1","0","20.5","20.5","10.25","0.5","10.25","0"
"2364-UFROM","1","0","0","30","1","0","70.4","2044.75","65.959677419355","0.93692723607038","11.733333333333","0"
"6656-JWRQX","0","0","0","1","0","0","30.55","30.55","15.275","0.5","15.275","0"
"6473-ULUHT","1","1","1","16","1","0","84.9","1398.25","82.25","0.96878680800942","12.128571428571","0"
